Time (s),PPGG
0.0,-60984811.8762
0.03333333333333333,-60012122.432399996
0.06666666666666667,-59119587.798
0.1,-58354867.5894
0.13333333333333333,-57707130.0756
0.16666666666666666,-57475331.0322
0.2,-57059392.561799996
0.23333333333333334,-56762603.1324
0.26666666666666666,-56240513.6982
0.3,-55670764.647599995
0.3333333333333333,-55503955.9902
0.36666666666666664,-55109680.9818
0.4,-54492272.3148
0.43333333333333335,-54368790.5814
0.4666666666666667,-53623567.4886
0.5,-52889176.1268
0.5333333333333333,-52195945.3428
0.5666666666666667,-51056447.2416
0.6,-50116252.9908
0.6333333333333333,-49117567.3926
0.6666666666666666,-48155709.6798
0.7,-47354161.5858
0.7333333333333333,-46808242.3434
0.7666666666666667,-46444296.1818
0.8,-46223328.8694
0.8333333333333334,-45519266.3544
0.8666666666666667,-44865029.802
0.9,-44407930.7538
0.9333333333333333,-45159652.8852
0.9666666666666667,-46437797.1432
1.0,-47131027.9272
1.0333333333333334,-47510138.5122
1.0666666666666667,-48004065.4458
1.1,-48510990.456599995
1.1333333333333333,-48768785.6544
1.1666666666666667,-48807779.886
1.2,-49338534.705
1.2333333333333334,-49994937.603599995
1.2666666666666666,-50582017.4238
1.3,-51208091.4756
1.3333333333333333,-51364068.402
1.3666666666666667,-51728014.563599996
1.4,-52451574.1944
1.4333333333333333,-53389602.099
1.4666666666666666,-54563761.7394
1.5,-55445464.642799996
1.5333333333333334,-56236181.0058
1.5666666666666667,-56771268.5172
1.6,-57655137.7668
1.6333333333333333,-58738310.866799995
1.6666666666666667,-59730497.4264
1.7,-60488718.5964
1.7333333333333334,-61350924.383999996
1.7666666666666666,-62384271.5214
1.8,-63287637.8868
1.8333333333333333,-64602610.0302
1.8666666666666667,-65622959.090399995
1.9,-66327021.605399996
1.9333333333333333,-66552321.610199995
1.9666666666666666,-67239053.3556
2.0,-67520678.3616
2.033333333333333,-67815301.4448
2.066666666666667,-68081762.0274
2.1,-68428377.41939999
2.1333333333333333,-68595186.0768
2.1666666666666665,-68794489.9272
2.2,-68798822.6196
2.2333333333333334,-68972130.3156
2.2666666666666666,-68844315.8898
2.3,-68982962.0466
2.3333333333333335,-69188764.9356
2.3666666666666667,-68967797.6232
2.4,-68681839.9248
2.433333333333333,-68727333.195
2.466666666666667,-69091279.3566
2.5,-69552711.09719999
2.533333333333333,-69925322.6436
2.566666666666667,-69864664.95
2.6,-70193949.5724
2.6333333333333333,-70150622.6484
2.6666666666666665,-70570893.8112
2.7,-70939172.6652
2.7333333333333334,-70965168.8196
2.7666666666666666,-70984665.9354
2.8,-70950004.3962
2.8333333333333335,-70601222.65799999
2.8666666666666667,-70586058.2346
2.9,-70406251.5
2.933333333333333,-70473408.2322
2.966666666666667,-70490739.0018
3.0,-70304433.2286
3.033333333333333,-70254607.266
3.066666666666667,-70352092.845
3.1,-70094297.6472
3.1333333333333333,-70107295.7244
3.1666666666666665,-69554877.4434
3.2,-69032788.00919999
3.2333333333333334,-68445708.189
3.2666666666666666,-67702651.4424
3.3,-67592167.7862
3.3333333333333335,-66998588.9274
3.3666666666666667,-66593482.188
3.4,-66604313.919
3.433333333333333,-66415841.7996
3.466666666666667,-65945744.6742
3.5,-65163693.695999995
3.533333333333333,-64752087.918
3.566666666666667,-64492126.374
3.6,-63818392.7058
3.6333333333333333,-63372125.3886
3.6666666666666665,-62917192.6866
3.7,-62548913.8326
3.7333333333333334,-61896843.6264
3.7666666666666666,-61307597.46
3.8,-59912470.507199995
3.8333333333333335,-58649490.6726
3.8666666666666667,-57592313.727
3.9,-56587129.0902
3.933333333333333,-55698927.1482
3.966666666666667,-54611421.355799995
4.0,-54022175.1894
4.033333333333333,-53606236.719
4.066666666666666,-53443760.754
4.1,-53318112.6744
4.133333333333334,-52960665.5514
4.166666666666667,-52657377.083399996
4.2,-52809021.3174
4.233333333333333,-53118808.824
4.266666666666667,-53751381.9144
4.3,-54132658.8456
4.333333333333333,-55062021.3654
4.366666666666666,-55742254.0722
4.4,-56554633.897199996
4.433333333333334,-56981404.0986
4.466666666666667,-57756956.0382
4.5,-57889103.156399995
4.533333333333333,-58467517.5918
4.566666666666666,-58948446.4482
4.6,-59472702.228599995
4.633333333333334,-60148602.243
4.666666666666667,-60980479.1838
4.7,-62057153.2452
4.733333333333333,-62663730.1812
4.766666666666667,-62988682.1112
4.8,-63393788.8506
4.833333333333333,-63733905.203999996
