Time (s),PPGG
0.0,9297091.945
0.03333333333333333,9489574.4516
0.06666666666666667,9693269.531399999
0.1,9808198.4067
0.13333333333333333,9895095.849
0.16666666666666666,10046465.587199999
0.2,9816607.8366
0.23333333333333334,9209260.1216
0.26666666666666666,8771035.385699999
0.3,8372989.037099999
0.3333333333333333,8012317.932499999
0.36666666666666664,7773116.3708999995
0.4,7504948.9952
0.43333333333333335,6945254.7162999995
0.4666666666666667,6486473.5962
0.5,6108049.2507
0.5333333333333333,5804375.3932
0.5666666666666667,5355872.4651999995
0.6,5052198.6077
0.6333333333333333,4665364.8323
0.6666666666666666,4196305.520099999
0.7,3519813.6037
0.7333333333333333,3125504.7794999997
0.7666666666666667,2962922.4680999997
0.8,2753621.1017
0.8333333333333334,2720917.7632
0.8666666666666667,2697558.2357
0.9,2666723.6594
0.9333333333333333,2671395.5648999996
0.9666666666666667,2783521.2969
1.0,2802208.9189
1.0333333333333334,3046082.386
1.0666666666666667,3326396.716
1.1,3805734.2202999997
1.1333333333333333,4349544.0205
1.1666666666666667,5215715.3001999995
1.2,5827734.9207
1.2333333333333334,6365004.0532
1.2666666666666666,6871438.6093999995
1.3,7154556.082699999
1.3333333333333333,7432067.2694
1.3666666666666667,7744150.556799999
1.4,8349629.5095999995
1.4333333333333333,8908389.407399999
1.4666666666666666,10420218.027199998
1.5,13849396.664199999
1.5333333333333334,14392272.0833
1.5666666666666667,12434743.6788
1.6,10651010.1589
1.6333333333333333,10827608.1868
1.6666666666666667,14655767.553499999
1.7,18694162.6677
1.7333333333333334,21722491.812799998
1.7666666666666666,23591254.012799997
1.8,25610451.5699
1.8333333333333333,27497901.3919
1.8666666666666667,28576177.1813
1.9,29975880.0691
1.9333333333333333,30616865.5037
1.9666666666666666,26877472.3415
2.0,25277811.8983
2.033333333333333,21090850.1892
2.066666666666667,21126356.671
2.1,18415717.0999
2.1333333333333333,18827779.165
2.1666666666666665,19776175.9815
2.2,19311788.5748
2.2333333333333334,17951329.6932
2.2666666666666666,20090128.031099997
2.3,17409388.6552
2.3333333333333335,16007817.005199999
2.3666666666666667,16531070.4212
2.4,5574517.6426
2.433333333333333,504565.794
2.466666666666667,703588.9683
2.5,3479635.2164
2.533333333333333,6294925.4706999995
2.566666666666667,-455977.97679999995
2.6,-6371544.7209
2.6333333333333333,-6222978.125999999
2.6666666666666665,-8547718.3028
2.7,-9455936.731999999
2.7333333333333334,-11218179.486599999
2.7666666666666666,-13968063.0639
2.8,-15632195.803
2.8333333333333335,-18625952.8474
