Time (s),PPGG
0.0,-2469540106.8543997
0.03333333333333333,-1938135662.7968
0.06666666666666667,-2196726965.8624
0.1,-2180590649.7535996
0.13333333333333333,-2269613885.2352
0.16666666666666666,-2192214267.2896
0.2,-1946887563.0591998
0.23333333333333334,-1845146722.5087998
0.26666666666666666,-1619101548.544
0.3,-1423688025.4975998
0.3333333333333333,-1316067001.9584
0.36666666666666664,-1322220681.8304
0.4,-1511070279.6799998
0.43333333333333335,-1365569937.8176
0.4666666666666667,-1386082204.0576
0.5,-1549359843.3279998
0.5333333333333333,-1698005399.3472
0.5666666666666667,-1784703911.3216
0.6,-1995433259.8272
0.6333333333333333,-2162266358.5792
0.6666666666666666,-2286433943.552
0.7,-2484035441.664
0.7333333333333333,-2639381671.3216
0.7666666666666667,-2685602644.5824
0.8,-2470360597.5039997
0.8333333333333334,-2635826211.8399997
0.8666666666666667,-2740028524.3392
0.9,-2777634345.7791996
0.9333333333333333,-3073010979.6352
0.9666666666666667,-3057968651.0592
1.0,-3108565574.4512
1.0333333333333334,-2710354112.5119996
1.0666666666666667,-2970996642.2015996
1.1,-2920809964.1344
1.1333333333333333,-2905904384.0
1.1666666666666667,-2730866378.752
1.2,-2758489563.9551997
1.2333333333333334,-2819479368.9087996
1.2666666666666666,-3114035512.1151996
1.3,-3137145998.7455997
1.3333333333333333,-3202101508.5056
1.3666666666666667,-3196905067.7247996
1.4,-3208528685.2608
1.4333333333333333,-3119231952.896
1.4666666666666666,-3029388226.7647996
1.5,-2918621989.0688
1.5333333333333334,-2913425548.2879996
1.5666666666666667,-2913015302.9631996
1.6,-2789941705.5232
1.6333333333333333,-2660167434.4448
1.6666666666666667,-2746729197.9775996
1.7,-2798830354.2272
1.7333333333333334,-2956911552.7167997
1.7666666666666666,-3102138397.6959996
1.8,-3094343736.5248
1.8333333333333333,-3110480052.6335998
1.8666666666666667,-2852709240.2176
1.9,-2553503649.9968
1.9333333333333333,-2381884355.7888
1.9666666666666666,-2267562658.6112
2.0,-2062850241.5359998
2.033333333333333,-1839403287.9615998
2.066666666666667,-1833523104.9727998
2.1,-1367621164.4415998
2.1333333333333333,-812148994.6623999
2.1666666666666665,-701519505.408
2.2,-866711622.8607999
2.2333333333333334,-1335758777.5488
2.2666666666666666,-939598542.2335999
2.3,981443565.3632
2.3333333333333335,3648858667.2127995
2.3666666666666667,4379505590.6816
2.4,4480836185.9072
2.433333333333333,4173562437.6319995
2.466666666666667,3944782294.8352
2.5,3319431671.3984
2.533333333333333,2837119917.8752
2.566666666666667,2644031118.336
2.6,2384619324.6208
2.6333333333333333,2017586507.3663998
2.6666666666666665,1589563885.1583998
2.7,1452541946.6752
2.7333333333333334,1319895958.3232
2.7666666666666666,1033134476.288
2.8,634512769.0239999
2.8333333333333335,543985300.6847999
2.8666666666666667,295923627.6224
2.9,-20785763.1232
2.933333333333333,151107027.968
2.966666666666667,280471053.7216
3.0,313153931.264
3.033333333333333,868626101.0431999
3.066666666666667,542617816.2688
3.1,452363844.8128
3.1333333333333333,360195395.1744
3.1666666666666665,402040418.30399996
3.2,560395113.6768
3.2333333333333334,399715694.79679996
3.2666666666666666,704664719.5647999
3.3,972418168.2176
3.3333333333333335,1264923084.8
3.3666666666666667,1043117112.5248
3.4,752936919.4496
3.433333333333333,509661441.84319997
3.466666666666667,335033681.91999996
3.5,206763643.69919997
3.533333333333333,436364277.14559996
3.566666666666667,521558556.2624
3.6,703023738.2656
3.6333333333333333,601419646.1567999
3.6666666666666665,625350623.4368
3.7,493935371.0592
3.7333333333333334,288128966.4512
3.7666666666666666,196370762.13759997
3.8,-41434777.8048
3.8333333333333335,-76579127.29599999
3.8666666666666667,-155209481.216
3.9,-359374904.5248
3.933333333333333,-434723295.84639996
3.966666666666667,-530583953.408
4.0,-565044560.6912
4.033333333333333,-468226664.0384
4.066666666666666,-987870742.1184
4.1,-822952121.5488
4.133333333333334,-768252744.9088
4.166666666666667,-764560536.9856
4.2,-801619364.6592
4.233333333333333,-936043082.752
4.266666666666667,-1025476563.5583999
4.3,-991289453.1583999
4.333333333333333,-1187660215.296
4.366666666666666,-1523787884.7487998
4.4,-1970408295.0143998
4.433333333333334,-2316108355.3792
4.466666666666667,-2472685321.0112
4.5,-2514530344.1408
4.533333333333333,-2602596340.5312
4.566666666666666,-2562255550.2591996
4.6,-2424413121.1264
4.633333333333334,-2648680565.3504
4.666666666666667,-2701465463.8079996
4.7,-2800471335.5263996
4.733333333333333,-2662355409.5104
4.766666666666667,-2474326302.3104
4.8,-2558973587.6608
4.833333333333333,-2561298311.1679997
4.866666666666666,-2656748723.4048
4.9,-2626664066.2528
4.933333333333334,-2505231450.112
4.966666666666667,-2669329580.0319996
5.0,-2798283360.4607997
5.033333333333333,-2465984647.3728
5.066666666666666,-2749600915.2511997
5.1,-2803206304.3584
5.133333333333334,-2709260124.9792
5.166666666666667,-2746318952.6527996
5.2,-3233827146.9568
5.233333333333333,-3329961301.4016
5.266666666666667,-3391771597.0048
5.3,-3464932013.2608
5.333333333333333,-3715865403.5968
5.366666666666666,-3687284979.3023996
5.4,-3599355731.3535995
5.433333333333334,-3656790076.8255997
5.466666666666667,-3666499216.1791997
5.5,-3515255439.7696
5.533333333333333,-3550399789.2608
5.566666666666666,-3546434084.4543996
5.6,-3532485743.4111996
5.633333333333334,-3417070058.7008
5.666666666666667,-3438676312.4736
5.7,-3453171647.2832
5.733333333333333,-3482162316.9023995
5.766666666666667,-3449205942.4768
5.8,-3382062457.6512
5.833333333333333,-3431702141.9519997
5.866666666666666,-3497888387.6864
5.9,-3651046642.2784
5.933333333333334,-3443872753.2544
5.966666666666667,-3400386748.8255997
6.0,-3390677609.4719996
6.033333333333333,-3344183139.3279996
6.066666666666666,-3462060295.9872
6.1,-3557237211.3408
6.133333333333334,-3504725809.7664
6.166666666666667,-3501717344.0512
6.2,-3541100895.232
6.233333333333333,-3475598391.7056
6.266666666666667,-3651046642.2784
6.3,-3660892530.0736
6.333333333333333,-3736240921.3952
6.366666666666666,-3597031007.8464
6.4,-3533853227.8272
6.433333333333334,-3594979781.2223997
6.466666666666667,-3557920953.5488
6.5,-3541647888.9983997
