Time (s),PPGG
0.0,-260166975.305
0.03333333333333333,-256966307.7725
0.06666666666666667,-255701439.16
0.1,-253523665.375
0.13333333333333333,-258407158.105
0.16666666666666666,-270373915.065
0.2,-284342464.09
0.23333333333333334,-303139511.5575
0.26666666666666666,-314798300.5075
0.3,-321540600.15500003
0.3333333333333333,-324191324.8125
0.36666666666666664,-327358995.7725
0.4,-327952934.0775
0.43333333333333335,-327062026.62
0.4666666666666667,-329173807.26
0.5,-328942831.2525
0.5333333333333333,-329316792.4075
0.5666666666666667,-328425884.95
0.6,-327611969.495
0.6333333333333333,-324224321.385
0.6666666666666666,-321287626.4325
0.7,-317833985.1775
0.7333333333333333,-314831297.08
0.7666666666666667,-313137473.025
0.8,-310255772.36
0.8333333333333334,-313313454.745
0.8666666666666667,-320407717.8325
0.9,-333738333.1225
0.9333333333333333,-346453012.3925
0.9666666666666667,-360399563.7025
1.0,-315821194.255
1.0333333333333334,-283550546.35
1.0666666666666667,-262069777.6525
1.1,-244130641.07
1.1333333333333333,-218635289.385
1.1666666666666667,-200102214.4975
1.2,-89299724.0425
1.2333333333333334,-35944266.31
1.2666666666666666,16421294.2475
1.3,50737729.6475
1.3333333333333333,73802333.825
1.3666666666666667,88199838.2925
1.4,107920789.79
1.4333333333333333,118281713.555
1.4666666666666666,134153064.9275
1.5,140521403.42
1.5333333333333334,142182230.9025
1.5666666666666667,133339149.4725
1.6,116818865.50750001
1.6333333333333333,104060190.8075
1.6666666666666667,91972446.415
1.7,84306242.7375
1.7333333333333334,87308930.835
1.7666666666666666,91136533.245
1.8,95162115.09
1.8333333333333333,100265584.97
1.8666666666666667,104071189.665
1.9,108767701.8175
1.9333333333333333,117170828.9475
1.9666666666666666,121823345.67
2.0,130897403.1075
2.033333333333333,131722317.42
2.066666666666667,130105485.3675
2.1,127718733.29
2.1333333333333333,132195268.2925
2.1666666666666665,132382248.87
2.2,127696735.575
2.2333333333333334,118501690.705
2.2666666666666666,104423153.105
2.3,96448981.4175
2.3333333333333335,90377612.0775
2.3666666666666667,89860665.775
2.4,91290517.25
2.433333333333333,94689164.2175
2.466666666666667,97834837.4625
2.5,104049191.95
2.533333333333333,110043569.2875
2.566666666666667,117423802.67
2.6,127289777.8475
2.6333333333333333,134340045.505
2.6666666666666665,144986939.565
2.7,156722720.5175
2.7333333333333334,160770300.07750002
2.7666666666666666,161848188.1125
2.8,151531259.7775
2.8333333333333335,139652493.6775
2.8666666666666667,127377768.7075
2.9,122857238.275
2.933333333333333,115993951.19500001
2.966666666666667,190665194.7625
3.0,226829438.2225
3.033333333333333,252962723.6425
3.066666666666667,266568310.37
3.1,268878070.445
3.1333333333333333,272111734.55
3.1666666666666665,272870655.71750003
3.2,278722047.9075
3.2333333333333334,284133485.7975
3.2666666666666666,291095762.595
3.3,298267017.685
3.3333333333333335,305306286.485
3.3666666666666667,309210880.8975
3.4,309815818.06
3.433333333333333,308616942.59250003
3.466666666666667,296870162.7825
3.5,284210477.8
3.533333333333333,271671780.25
3.566666666666667,266359332.07750002
3.6,265512420.05
3.6333333333333333,265743396.0575
3.6666666666666665,269329023.6025
3.7,273145627.15500003
3.7333333333333334,274784456.9225
3.7666666666666666,273112630.5825
3.8,275477384.945
3.8333333333333335,276852242.1325
3.8666666666666667,281339775.9925
3.9,287763108.7725
3.933333333333333,293592503.2475
3.966666666666667,297794066.8125
4.0,302358592.675
4.033333333333333,307088101.4
4.066666666666666,310046794.0675
4.1,310178780.3575
4.133333333333334,297662080.5225
4.166666666666667,285222372.69
4.2,271825764.255
4.233333333333333,262036781.08
4.266666666666667,260892899.9
4.3,260738915.895
4.333333333333333,263147665.6875
4.366666666666666,263510627.985
4.4,265952374.35
4.433333333333334,267701192.6925
4.466666666666667,272881654.575
4.5,278282093.6075
4.533333333333333,281493759.9975
4.566666666666666,285453348.6975
4.6,290754798.0125
4.633333333333334,299179922.8575
4.666666666666667,303084517.27
4.7,314391342.78000003
4.733333333333333,311465646.685
4.766666666666667,301071726.3475
4.8,284254473.23
4.833333333333333,269999953.91
4.866666666666666,265336438.33
4.9,260716918.18
4.933333333333334,262454737.665
4.966666666666667,263290650.835
5.0,265611409.7675
5.033333333333333,266194349.215
5.066666666666666,265226449.755
5.1,267866175.555
5.133333333333334,267822180.125
5.166666666666667,272034742.5475
5.2,272738669.4275
5.233333333333333,276775250.13
5.266666666666667,276698258.1275
5.3,280822829.69
5.333333333333333,273948543.7525
5.366666666666666,257747226.655
5.4,241622901.56
5.433333333333334,228875225.7175
5.466666666666667,223859746.6975
5.5,218701282.53
5.533333333333333,216303531.595
5.566666666666666,213267846.925
5.6,214048765.8075
5.633333333333334,213729798.94
5.666666666666667,213762795.5125
5.7,218184336.2275
5.733333333333333,215555609.285
5.766666666666667,217326425.3425
5.8,215643600.145
5.833333333333333,215742589.8625
5.866666666666666,216622498.4625
5.9,211266054.86
5.933333333333334,198694360.7375
5.966666666666667,180117290.42
6.0,169129431.7775
6.033333333333333,160231356.06
6.066666666666666,157921595.985
6.1,155886807.3475
6.133333333333334,154566944.4475
6.166666666666667,153280078.12
6.2,152708137.53
6.233333333333333,152290180.945
6.266666666666667,155809815.345
6.3,160462332.0675
6.333333333333333,161892183.5425
6.366666666666666,162090162.9775
6.4,160352343.4925
6.433333333333334,160121367.485
6.466666666666667,151542258.635
6.5,137254742.7425
6.533333333333333,122329293.115
6.566666666666666,117214824.3775
6.6,118468694.13250001
6.633333333333334,117643779.82000001
6.666666666666667,124078111.4575
6.7,126794829.26
6.733333333333333,131359355.1225
6.766666666666667,133625119.7675
6.8,137166751.8825
6.833333333333333,149199501.9875
6.866666666666666,159560425.7525
6.9,172638067.32
6.933333333333334,177180595.4675
6.966666666666667,183141976.2325
7.0,180216280.1375
7.033333333333333,171384197.565
7.066666666666666,159967383.48
7.1,149122509.985
7.133333333333334,139795478.825
7.166666666666667,130820411.105
7.2,132745211.1675
7.233333333333333,136693801.01
7.266666666666667,143381106.37
7.3,145459890.4375
7.333333333333333,148770546.545
7.366666666666666,153720032.42
7.4,155006898.7475
7.433333333333334,159714409.7575
7.466666666666667,162321138.985
7.5,169492394.075
7.533333333333333,173858940.5025
7.566666666666666,179259379.535
7.6,175112810.2575
7.633333333333334,162948073.8625
7.666666666666667,145129924.7125
7.7,131282363.12
7.733333333333333,129423556.2025
7.766666666666667,132338253.44
7.8,140081449.12
7.833333333333333,147868640.23
7.866666666666666,159373445.175
7.9,164256937.905
7.933333333333334,168502496.9
7.966666666666667,172693061.6075
8.0,175684750.8475
8.033333333333333,184582826.565
8.066666666666666,193579892.0
8.1,207174479.87
8.133333333333333,216534507.6025
8.166666666666666,217051453.905
8.2,212618914.3325
8.233333333333333,200971124.24
8.266666666666667,181459151.035
8.3,165785779.0975
8.333333333333334,158273559.425
8.366666666666667,159428439.4625
8.4,168711475.1925
8.433333333333334,177686542.9125
8.466666666666667,186903585.4975
8.5,188575411.8375
8.533333333333333,190907169.6275
8.566666666666666,196417597.235
8.6,203159896.8825
8.633333333333333,213278845.7825
8.666666666666666,221879952.3475
8.7,239764094.6425
8.733333333333333,246418403.43
8.766666666666667,255261484.86
8.8,260738915.895
8.833333333333334,265006472.605
8.866666666666667,259122083.8425
8.9,248805155.5075
8.933333333333334,241083957.5425
8.966666666666667,235397548.215
9.0,236827399.69
9.033333333333333,239368135.7725
9.066666666666666,246033443.4175
9.1,253754641.3825
9.133333333333333,257186284.9225
9.166666666666666,261981786.7925
9.2,265435428.0475
9.233333333333333,275301403.225
9.266666666666667,283561545.2075
9.3,294351424.415
9.333333333333334,304019420.1575
9.366666666666667,313852398.7625
9.4,322684481.335
9.433333333333334,331989514.78000003
9.466666666666667,342119462.5375
9.5,347651887.86
9.533333333333333,343978269.455
9.566666666666666,333309377.68
9.6,325357203.7075
9.633333333333333,317866981.75
9.666666666666666,314204362.2025
9.7,316250149.6975
9.733333333333333,321969555.5975
9.766666666666667,330064714.71750003
9.8,333353373.11
9.833333333333334,337961894.4025
9.866666666666667,340216660.19
9.9,345287133.4975
9.933333333333334,349829661.645
9.966666666666667,360399563.7025
