Time (s),PPGG
0.0,-133894956.5415
0.03333333333333333,-126797097.735
0.06666666666666667,-122919223.2345
0.1,-117803207.5605
0.13333333333333333,-114955074.234
0.16666666666666666,-115678344.8205
0.2,-116842933.053
0.23333333333333334,-105846768.3735
0.26666666666666666,-102279450.735
0.3,-102704423.28299999
0.3333333333333333,-104960046.807
0.36666666666666664,-106333035.039
0.4,-105483089.943
0.43333333333333335,-107297395.821
0.4666666666666667,-109201599.738
0.5,-108764368.3665
0.5333333333333333,-108694901.7
0.5666666666666667,-107162548.7625
0.6,-102299882.1075
0.6333333333333333,-99688752.702
0.6666666666666666,-99709184.0745
0.7,-96897827.2185
0.7333333333333333,-92709395.856
0.7666666666666667,-83601089.9955
0.8,-75056690.016
0.8333333333333334,-71464854.7305
0.8666666666666667,-73046242.962
0.9,-80225827.2585
0.9333333333333333,-82591780.194
0.9666666666666667,-83372258.6235
1.0,-80900062.551
1.0333333333333334,-78448297.851
1.0666666666666667,-87062164.497
1.1,-94147764.48
1.1333333333333333,-101695113.4815
1.1666666666666667,-102107827.206
1.2,-96607701.729
1.2333333333333334,-98217693.882
1.2666666666666666,-103652438.967
1.3,-104780250.729
1.3333333333333333,-103869011.5155
1.3666666666666667,-101004533.091
1.4,-97216556.6295
1.4333333333333333,-92488737.03299999
1.4666666666666666,-90416995.8615
1.5,-89019489.9825
1.5333333333333334,-87695537.0445
1.5666666666666667,-85488948.8145
1.6,-84639003.7185
1.6333333333333333,-84802454.69849999
1.6666666666666667,-86543207.6355
1.7,-86093717.4405
1.7333333333333334,-83429466.4665
1.7666666666666666,-82616297.841
1.8,-82138203.7245
1.8333333333333333,-80998133.139
1.8666666666666667,-80703921.375
1.9,-82080995.8815
1.9333333333333333,-78325709.616
1.9666666666666666,-68886415.521
2.0,-65838054.744
2.033333333333333,-65568360.627
2.066666666666667,-70700721.399
2.1,-78460556.6745
2.1333333333333333,-77659646.8725
2.1666666666666665,-76433764.5225
2.2,-75636940.995
2.2333333333333334,-82203584.1165
2.2666666666666666,-89967505.6665
2.3,-92966831.1495
2.3333333333333335,-92762517.4245
2.3666666666666667,-91495772.3295
2.4,-92754344.8755
2.433333333333333,-95271489.9675
2.466666666666667,-96051968.397
2.5,-97281937.0215
2.533333333333333,-100187278.191
2.566666666666667,-99513042.8985
2.6,-101560266.423
2.6333333333333333,-104911011.513
2.6666666666666665,-106753921.3125
2.7,-103529850.732
2.7333333333333334,-100342556.622
2.7666666666666666,-96632219.376
2.8,-93759568.4025
2.8333333333333335,-93126195.855
2.8666666666666667,-98144140.941
2.9,-102851529.165
2.933333333333333,-104923270.3365
2.966666666666667,-106145066.412
3.0,-106087858.569
3.033333333333333,-104992737.003
3.066666666666667,-101576611.521
3.1,-98871497.802
3.1333333333333333,-98025638.9805
3.1666666666666665,-96689427.219
3.2,-95872172.319
3.2333333333333334,-96546407.6115
3.2666666666666666,-97249246.8255
3.3,-95684203.692
3.3333333333333335,-89779537.0395
3.3666666666666667,-87707795.868
3.4,-88610862.5325
3.433333333333333,-93028125.267
3.466666666666667,-97012242.9045
3.5,-94270352.715
3.533333333333333,-87119372.34
3.566666666666667,-81141152.7465
3.6,-78480988.047
3.6333333333333333,-79690525.299
3.6666666666666665,-82628556.6645
3.7,-85480776.2655
3.7333333333333334,-87773176.26
3.7666666666666666,-86052854.6955
3.8,-84287584.1115
3.8333333333333335,-84287584.1115
3.8666666666666667,-84201772.347
3.9,-84822886.071
3.933333333333333,-85713693.912
3.966666666666667,-86502344.8905
4.0,-86314376.2635
4.033333333333333,-85578846.8535
4.066666666666666,-84283497.837
4.1,-81725490.0
4.133333333333334,-78145913.538
4.166666666666667,-75612423.348
4.2,-74815599.8205
4.233333333333333,-73434439.0395
4.266666666666667,-73344541.0005
4.3,-71432164.5345
4.333333333333333,-72564062.571
4.366666666666666,-79147050.7905
4.4,-75996533.151
4.433333333333334,-71289144.927
4.466666666666667,-68796517.482
4.5,-69654635.127
4.533333333333333,-67174266.5055
4.566666666666666,-60272548.875
4.6,-62638501.8105
4.633333333333334,-64730674.3545
4.666666666666667,-61285944.951
4.7,-55070721.4365
4.733333333333333,-36764211.6765
4.766666666666667,-19250439.1695
4.8,-9357568.605
4.833333333333333,-4552109.793
4.866666666666666,-3285364.698
4.9,-5467435.281
4.933333333333334,-25821168.5655
4.966666666666667,-30291552.8685
5.0,-31623678.3555
5.033333333333333,-30949443.063
5.066666666666666,-29560109.733
5.1,-31975097.9625
5.133333333333334,-38210752.8495
5.166666666666667,-45316784.205
5.2,-48647097.9225
5.233333333333333,-51311348.8965
5.266666666666667,-53391262.617
5.3,-49133364.588
5.333333333333333,-46358784.2025
5.366666666666666,-45688635.1845
5.4,-45480235.185
5.433333333333334,-45913380.282
5.466666666666667,-47425301.847
5.5,-50943584.1915
5.533333333333333,-53464815.558
5.566666666666666,-56071858.689
5.6,-66046454.7435
5.633333333333334,-78333882.165
5.666666666666667,-84647176.2675
5.7,-85215168.423
5.733333333333333,-86077372.3425
5.766666666666667,-90200423.313
5.8,-92983176.2475
5.833333333333333,-93677842.9125
5.866666666666666,-95733238.986
5.9,-98123709.5685
5.933333333333334,-98499646.8225
5.966666666666667,-99803168.388
6.0,-102455160.5385
6.033333333333333,-104600454.651
6.066666666666666,-104052893.868
6.1,-102949599.753
6.133333333333334,-100456972.308
6.166666666666667,-99010431.135
6.2,-95888517.417
6.233333333333333,-87581121.3585
6.266666666666667,-82996321.3695
6.3,-82657160.586
6.333333333333333,-81623333.1375
6.366666666666666,-64648948.8645
6.4,-23880188.178
6.433333333333334,12442705.8525
6.466666666666667,35043890.112
6.5,42513599.898
6.533333333333333,37021646.97
6.566666666666666,30777819.533999998
6.6,18065419.5645
6.633333333333334,11102407.8165
6.666666666666667,3808407.834
6.7,-3064705.875
6.733333333333333,-12471309.774
6.766666666666667,-14036352.9075
6.8,-15564619.5705
6.833333333333333,-19773482.3055
6.866666666666666,-25600509.7425
6.9,-31194619.533
6.933333333333334,-36670227.363
6.966666666666667,-38374203.8295
7.0,-39199631.2785
7.033333333333333,-38529482.2605
7.066666666666666,-38880901.8675
7.1,-39518360.6895
7.133333333333334,-41651395.9785
7.166666666666667,-44209403.8155
7.2,-46252541.0655
7.233333333333333,-47972862.63
7.266666666666667,-48790117.53
7.3,-48356972.433
7.333333333333333,-46742894.005499996
7.366666666666666,-46305662.634
7.4,-47507027.337
7.433333333333334,-48741082.236
7.466666666666667,-49966964.586
7.5,-50391937.134
7.533333333333333,-50641199.8785
7.566666666666666,-51605560.6605
7.6,-53121568.5
7.633333333333334,-55834854.768
7.666666666666667,-55581505.749
7.7,-54367882.2225
7.733333333333333,-53472988.107
7.766666666666667,-53154258.696
7.8,-52766062.6185
7.833333333333333,-51380815.563
7.866666666666666,-48843239.0985
7.9,-46538580.2805
7.933333333333334,-41120180.2935
7.966666666666667,-37887937.164
8.0,-37462964.616
8.033333333333333,-33924250.899
8.066666666666666,-30050462.673
8.1,-28558972.4805
8.133333333333333,-28612094.049
8.166666666666666,-29952392.085
8.2,-33421639.1355
