Time (s),PPGG
0.0,147533221.5925
0.03333333333333333,119456808.44999999
0.06666666666666667,324158645.515
0.1,29823570.544999998
0.13333333333333333,-212543729.5925
0.16666666666666666,-473276498.23999995
0.2,-765986310.51
0.23333333333333334,-834856817.4224999
0.26666666666666666,-806699141.145
0.3,-846721235.1324999
0.3333333333333333,-750465051.7249999
0.36666666666666664,-857651126.79
0.4,-727873900.1949999
0.43333333333333335,-721697901.935
0.4666666666666667,-702194749.535
0.5,-555271001.4549999
0.5333333333333333,-334641589.93
0.5666666666666667,-354266637.03249997
0.6,-414401356.93249995
0.6333333333333333,-239441827.27749997
0.6666666666666666,-182070053.9675
0.7,-215834886.55999997
0.7333333333333333,-29701675.842499997
0.7666666666666667,119578703.15249999
0.8,6013471.989999999
0.8333333333333334,65741876.214999996
0.8666666666666667,150336799.75
0.9,555067843.6175
0.9333333333333333,660913076.9549999
0.9666666666666667,432969983.28
1.0,138350487.3375
1.0333333333333334,-9142102.6875
1.0666666666666667,-426712721.885
1.1,-503059437.2175
1.1333333333333333,-660913076.9549999
1.1666666666666667,-726858111.0074999
1.2,-731449478.135
1.2333333333333334,-751196419.9399999
1.2666666666666666,-700081908.025
1.3,-765579994.8349999
1.3333333333333333,-638281293.8575
1.3666666666666667,-693133909.9825
1.4,-646366975.79
1.4333333333333333,-606344881.8025
1.4666666666666666,-591554991.2325
1.5,-548444898.115
1.5333333333333334,-482418600.92749995
1.5666666666666667,-356745162.65
1.6,-306443282.085
1.6333333333333333,-326474644.86249995
1.6666666666666667,-223879936.92499998
1.7,-273938028.085
1.7333333333333334,-148670905.4825
1.7666666666666666,-63222719.029999994
1.8,-90730290.22749999
1.8333333333333333,151433852.0725
1.8666666666666667,266705609.07
1.9,-170774478.2025
1.9333333333333333,-549338792.6
1.9666666666666666,-642141292.77
2.0,-764686100.3499999
2.033333333333333,-621419193.3449999
2.066666666666667,-801701458.3425
2.1,-860007757.7049999
2.1333333333333333,-1031879288.2299999
2.1666666666666665,-1013513819.7199999
2.2,-877194910.7574999
2.2333333333333334,-1085594220.465
2.2666666666666666,-1169701565.1899998
2.3,-1331374572.2724998
2.3333333333333335,-992954246.5649999
2.3666666666666667,-1229673758.82
2.4,-1072470224.1624999
2.433333333333333,-1203100713.675
2.466666666666667,-1191114401.2624998
2.5,-1114442633.3899999
2.533333333333333,-1149507676.1425
2.566666666666667,-1112289160.3125
2.6,-860617231.2175
2.6333333333333333,-440039876.025
2.6666666666666665,-227049199.19
2.7,-288443497.6825
2.7333333333333334,-246958667.265
2.7666666666666666,-73624400.31
2.8,-353169584.71
2.8333333333333335,-457755239.455
2.8666666666666667,-755543997.6624999
2.9,-883452172.1524999
2.933333333333333,-931681842.775
2.966666666666667,-1059427490.9949999
3.0,-1205579239.2925
3.033333333333333,-1083278221.1174998
3.066666666666667,-1137440100.595
3.1,-1079336959.07
3.1333333333333333,-1047563073.285
3.1666666666666665,-1032285603.905
3.2,-1017048766.0925
3.2333333333333334,-828558924.4599999
3.2666666666666666,-761191785.545
3.3,-814703559.9425
3.3333333333333335,-570954786.51
3.3666666666666667,-484978389.67999995
3.4,-448978820.875
3.433333333333333,-321558225.195
3.466666666666667,-283974025.2575
3.5,-182517001.20999998
3.533333333333333,-40590935.9325
3.566666666666667,-70983348.4225
3.6,260854663.35
3.6333333333333333,422690196.7025
3.6666666666666665,369950422.0875
3.7,853262.9175
3.7333333333333334,-165533005.99499997
3.7666666666666666,-416067251.2
3.8,-399367676.9575
3.8333333333333335,-493429755.71999997
3.8666666666666667,-560024894.8525
