Time (s),PPGG
0.0,1029015197.9184
0.03333333333333333,1103334477.3864002
0.06666666666666667,1117073316.6642
0.1,1009242178.6104001
0.13333333333333333,969014311.7424
0.16666666666666666,967684746.6510001
0.2,943309386.6420001
0.23333333333333334,972423453.0024
0.26666666666666666,984594087.3006
0.3,936082007.1708001
0.3333333333333333,892649547.5184001
0.36666666666666664,876047029.5822
0.4,895410951.9390001
0.43333333333333335,930525106.917
0.4666666666666667,905229278.7678001
0.5,876353852.2956
0.5333333333333333,844273833.039
0.5666666666666667,880683461.6958001
0.6,847580700.0612
0.6333333333333333,913615766.2674001
0.6666666666666666,881706204.0738001
0.7,914502142.9950001
0.7333333333333333,908502054.3774
0.7666666666666667,845467032.4800001
0.8,770431833.3474001
0.8333333333333334,708760467.9540001
0.8666666666666667,660521119.1250001
0.9,637304867.1444001
0.9333333333333333,579826745.5008
0.9666666666666667,466984169.79480004
1.0,457131751.55340004
1.0333333333333334,504757454.9556
1.0666666666666667,413358377.77500004
1.1,359868951.4056
1.1333333333333333,383255660.44920003
1.1666666666666667,380732895.9168
1.2,382744289.2602
1.2333333333333334,371357757.45180005
1.2666666666666666,303549937.7904
1.3,188730060.1536
1.3333333333333333,108274326.4176
1.3666666666666667,122899542.42300001
1.4,114751694.81160001
1.4333333333333333,203491641.80940002
1.4666666666666666,172400273.5182
1.5,66137340.444000006
1.5333333333333334,-58228132.720800005
1.5666666666666667,-105069733.6332
1.6,-102853791.81420001
1.6333333333333333,-99444650.55420001
1.6666666666666667,-113081215.59420002
1.7,-186616392.5724
1.7333333333333334,-181025400.90600002
1.7666666666666666,-248185483.72800002
1.8,-194082411.9318
1.8333333333333333,-255992417.21340004
1.8666666666666667,-271913106.89760005
1.9,-335323134.33360004
1.9333333333333333,-312720527.77980006
1.9666666666666666,-275458613.808
2.0,-195241519.9602
2.033333333333333,-84069423.47160001
2.066666666666667,-106092476.01120001
2.1,-53216695.06860001
2.1333333333333333,-66239614.68180001
2.1666666666666665,-63444118.84860001
2.2,-52841689.53000001
2.2333333333333334,-85398988.56300001
2.2666666666666666,-58739503.90980001
2.3,-13159285.263600001
2.3333333333333335,90376334.80260001
2.3666666666666667,192514206.95220003
2.4,179286738.8634
2.433333333333333,141172539.57660002
2.466666666666667,168547943.89440003
2.5,80728465.03680001
2.533333333333333,113353946.89500001
2.566666666666667,191252824.68600002
2.6,229946577.98700002
2.6333333333333333,230901137.53980002
2.6666666666666665,222582832.86540002
2.7,152081791.60860002
2.7333333333333334,101251495.422
2.7666666666666666,3681872.5608000006
2.8,53318969.30640001
2.8333333333333335,81921664.47780001
2.8666666666666667,-17761625.9646
2.9,-24375360.009000003
2.933333333333333,-40159684.0428
2.966666666666667,-84103514.8842
3.0,-147240811.0194
3.033333333333333,-91058163.05460002
3.066666666666667,-188525511.67800003
3.1,-248185483.72800002
3.1333333333333333,-373437333.6204
3.1666666666666665,-384142037.1768
3.2,-302015824.22340006
3.2333333333333334,-347630134.28220004
3.2666666666666666,-394437643.78200006
3.3,-316641040.22880006
3.3333333333333335,-282617810.45400006
3.3666666666666667,-235878483.77940002
3.4,-128695082.56500001
3.433333333333333,231480691.55400002
3.466666666666667,692294315.6682
3.5,1027821998.4774001
3.533333333333333,1019640059.4534001
3.566666666666667,795523113.021
3.6,286845145.6164
3.6333333333333333,23966263.057800002
3.6666666666666665,-76773861.1752
3.7,-138104312.4426
3.7333333333333334,-171718445.2662
3.7666666666666666,-306924987.63780004
3.8,-413562926.25060004
3.8333333333333335,-488632216.79580003
3.8666666666666667,-550508130.6648
3.9,-486893554.75320005
3.933333333333333,-518496294.23340005
3.966666666666667,-528689626.60080004
4.0,-601611158.1522001
4.033333333333333,-600281593.0608001
4.066666666666666,-666146202.2040001
4.1,-647805022.2252
4.133333333333334,-598440656.7804
4.166666666666667,-572769823.0926001
4.2,-563258318.9772
4.233333333333333,-577338072.381
4.266666666666667,-526780507.49520004
4.3,-463745485.5978
4.333333333333333,-486075360.85080004
4.366666666666666,-432926848.60740006
4.4,-412506092.46000004
4.433333333333334,-424199446.9818
4.466666666666667,-409437865.32600003
4.5,-406949192.20620006
4.533333333333333,-407494654.80780005
4.566666666666666,-357414369.6984
4.6,-336414059.5368
4.633333333333334,-213616791.35160002
4.666666666666667,-100978764.12120001
4.7,-97808262.7494
4.733333333333333,-37807376.573400006
4.766666666666667,32011836.431400005
4.8,-87751296.03240001
4.833333333333333,-162854677.9902
4.866666666666666,-151740877.4826
4.9,17897991.615000002
4.933333333333334,46943875.1502
4.966666666666667,41693797.6098
5.0,54784900.048200004
5.033333333333333,148979473.062
5.066666666666666,21102584.399400003
5.1,-7159196.646000001
5.133333333333334,-511371.1890000001
5.166666666666667,-70944229.6206
5.2,6306911.331
5.233333333333333,17079797.7126
5.266666666666667,72648800.25060001
5.3,77967060.61620001
5.333333333333333,45137030.282400005
5.366666666666666,-67194174.23460001
5.4,-133195149.02820002
5.433333333333334,-191934652.93800002
5.466666666666667,-237139866.04560003
5.5,-271810832.65980005
5.533333333333333,-241844480.98440003
5.566666666666666,-219241874.43060002
5.6,-195514251.261
5.633333333333334,-271879015.485
5.666666666666667,-340607303.28660005
5.7,-387107990.073
5.733333333333333,-376778292.05520004
5.766666666666667,-403369593.88320005
5.8,-554667283.0020001
5.833333333333333,-607645338.1824001
5.866666666666666,-632293429.4922
5.9,-720249274.0002
5.933333333333334,-770534107.5852001
5.966666666666667,-812023356.7194
6.0,-741045035.6862
6.033333333333333,-614293163.6394
6.066666666666666,-664646180.0496
6.1,-663998443.2102001
6.133333333333334,-666453024.9174001
6.166666666666667,-697885307.3346001
6.2,-749601980.2488
6.233333333333333,-742238235.1272001
6.266666666666667,-790477583.9562001
6.3,-805511896.9128001
6.333333333333333,-828659966.0682001
6.366666666666666,-896195054.4288001
6.4,-843796553.2626001
6.433333333333334,-874512916.0152001
6.466666666666667,-960457367.1798
6.5,-1027821998.4774001
6.533333333333333,-1109300474.5914001
6.566666666666666,-1117073316.6642
6.6,-1040094907.0134001
6.633333333333334,-988446416.9244001
6.666666666666667,-746567844.5274
6.7,-701669454.1332
6.733333333333333,-729897143.766
6.766666666666667,-648248210.5890001
6.8,-690146556.6744001
6.833333333333333,-807148284.7176001
6.866666666666666,-827398583.802
6.9,-876183395.2326001
6.933333333333334,-798932254.281
6.966666666666667,-771556849.9632001
7.0,-692839778.2698001
7.033333333333333,-505473374.62020004
7.066666666666666,-442336078.485
7.1,-302527195.4124
7.133333333333334,-226673802.3774
7.166666666666667,-83592143.69520001
7.2,-48852994.2558
7.233333333333333,141070265.3388
7.266666666666667,31432282.417200003
7.3,-42102894.561000004
7.333333333333333,-73978365.34200001
7.366666666666666,-105547013.4096
7.4,-136161101.9244
7.433333333333334,-186514118.33460003
7.466666666666667,-266526663.7068
7.5,-284697386.6226
7.533333333333333,-260697032.1522
7.566666666666666,-297208935.0468
7.6,-342959610.75600004
7.633333333333334,-443597460.7512
7.666666666666667,-331368530.472
7.7,-244162697.0412
7.733333333333333,-253742383.98180002
7.766666666666667,-364573566.34440005
7.8,-394028546.83080006
7.833333333333333,-439847405.36520004
7.866666666666666,-453552153.2304
7.9,-496984612.88280004
7.933333333333334,-437938286.25960004
7.966666666666667,-412744732.3482
8.0,-395835391.69860005
8.033333333333333,-344595998.5608
8.066666666666666,-418403906.83980006
8.1,-409846962.27720004
8.133333333333333,-388403463.75180006
8.166666666666666,-450688474.572
8.2,-503632438.33980006
8.233333333333333,-438790571.57460004
8.266666666666667,-429347250.28440005
