Time (s),PPGG
0.0,-574070785723.1459
0.03333333333333333,-334348577438.6688
0.06666666666666667,-535822204040.7089
0.1,-323651413130.73517
0.13333333333333333,-759654147902.6451
0.16666666666666666,-704178156259.1755
0.2,-716741105039.4231
0.23333333333333334,-377261620301.8908
0.26666666666666666,-673859158584.073
0.3,-529291958387.6099
0.3333333333333333,-99321926742.8486
0.36666666666666664,-301261999462.9672
0.4,-710210859386.3241
0.43333333333333335,-801167852411.6316
0.4666666666666667,-443496969069.0378
0.5,-770848854736.529
0.5333333333333333,-425772016582.0548
0.5666666666666667,-439298954006.3313
0.6,-281671262503.6702
0.6333333333333333,-370264928530.7133
0.6666666666666666,-532557081214.1594
0.7,-60171549232.1265
0.7333333333333333,-558678063826.5554
0.7666666666666667,-723271350692.5221
0.8,-96523250034.3776
0.8333333333333334,-488244699996.7019
0.8666666666666667,-376328728065.7338
0.9,466446118.0785
0.9333333333333333,-234560204577.7417
0.9666666666666667,-790906037813.9045
1.0,-688785434362.585
1.0333333333333334,-609023148171.1615
1.0666666666666667,-522761712734.51086
1.1,-644939499263.2059
1.1333333333333333,-527892620033.3744
1.1666666666666667,-889761518438.6747
1.2,-420641109283.1913
1.2333333333333334,-589898857329.943
1.2666666666666666,-478915777635.1319
1.3,-615553393824.2605
1.3333333333333333,-723271350692.5221
1.3666666666666667,-772714639208.8431
1.4,-610888932643.4755
1.4333333333333333,-278872585795.1992
1.4666666666666666,-448161430249.8228
1.5,-134305385598.7361
1.5333333333333334,79731189783.5516
1.5666666666666667,-357670883342.5938
1.6,-592231087920.3354
1.6333333333333333,-942469929781.5452
1.6666666666666667,-350207745453.33777
1.7,-472385531982.0329
1.7333333333333334,2798676708.471
1.7666666666666666,-242023342466.9977
1.8,99788372860.9271
1.8333333333333333,-340878823091.7678
1.8666666666666667,-568473432306.2039
1.9,-120312002056.3811
1.9333333333333333,-509701221428.31287
1.9666666666666666,-717207551157.5016
2.0,-289134400392.9262
2.033333333333333,-763385716847.2731
2.066666666666667,-741929195415.6621
2.1,-145033646314.5416
2.1333333333333333,-61104441468.2835
2.1666666666666665,-671060481875.602
2.2,-538154434631.1014
2.2333333333333334,-849647152283.9237
2.2666666666666666,-339013038619.4538
2.3,-314322490769.1652
2.3333333333333335,-555412941000.0059
2.3666666666666667,-281204816385.5917
2.4,-441164738478.6453
2.433333333333333,-203308314666.4822
2.466666666666667,-288201508156.7692
2.5,-377728066419.9693
2.533333333333333,-418308878692.79877
2.566666666666667,55942437761.548096
2.6,69935821303.9031
2.6333333333333333,-197742057657.4121
2.6666666666666665,-243889126939.3117
2.7,-407580617976.9933
2.7333333333333334,571241012606.803
2.7666666666666666,-256949618245.5097
2.8,-368865590176.4778
2.8333333333333335,-316188275241.4792
2.8666666666666667,-171154628926.9376
2.9,214036575382.2877
2.933333333333333,-513432790372.9409
2.966666666666667,-342278161446.0033
3.0,36849243328.2015
3.033333333333333,-81596974255.8656
3.066666666666667,236892435168.1342
3.1,332949239084.4333
3.1333333333333333,-60171549232.1265
3.1666666666666665,-38715027800.5155
3.2,272808786260.1787
3.2333333333333334,-362335344523.3788
3.2666666666666666,146432984668.7771
3.3,140369185133.7566
3.3333333333333335,424839124345.89777
3.3666666666666667,1018935996738.5472
3.4,311959163770.9008
3.433333333333333,209372114201.5027
3.466666666666667,-79731189783.5516
3.5,-322252074776.4997
3.533333333333333,410379294685.4643
3.566666666666667,-489644038350.9374
3.6,-574537231841.2244
3.6333333333333333,327818331785.5698
3.6666666666666665,728402257991.3856
